	gc.content	chrom.arm
chr4_65344294	0.334673771	chr4q
chr4_65473605	0.334210078	chr4q
chr4_65608574	0.341405917	chr4q
chr4_65742195	0.358156105	chr4q
chr4_65880576	0.343576761	chr4q
chr4_66020015	0.349473436	chr4q
chr4_66155991	0.346915314	chr4q
chr4_66293428	0.343480876	chr4q
chr4_66429750	0.349199425	chr4q
chr4_66569587	0.345839171	chr4q
chr4_66698780	0.357790631	chr4q
chr4_66838820	0.359019304	chr4q
chr4_66972888	0.365881369	chr4q
chr4_67112835	0.366447959	chr4q
chr4_67255491	0.396516247	chr4q
chr4_67402746	0.37308547	chr4q
chr4_67544491	0.364107687	chr4q
chr4_67681629	0.37487187	chr4q
chr4_67818209	0.366318684	chr4q
chr4_67950591	0.371978756	chr4q
chr4_68096516	0.365648637	chr4q
chr4_68240225	0.368061094	chr4q
chr4_68373135	0.378760909	chr4q
chr4_68523697	0.37485495	chr4q
chr4_68702945	0.357611944	chr4q
chr4_68852171	0.352779143	chr4q
chr4_68990487	0.352233154	chr4q
chr4_69138372	0.355216522	chr4q
chr4_69346873	0.349317416	chr4q
chr4_69516083	0.353467349	chr4q
chr4_69653032	0.366022167	chr4q
chr4_69796037	0.358130935	chr4q
chr4_69930714	0.347775067	chr4q
chr4_70071326	0.335159871	chr4q
chr4_70206372	0.355472976	chr4q
chr4_70348726	0.376164325	chr4q
chr4_70497310	0.375231067	chr4q
chr4_70636880	0.397408313	chr4q
chr4_70780030	0.422274247	chr4q
chr4_70929530	0.392862459	chr4q
chr4_71084037	0.395027072	chr4q
chr4_71238996	0.379622518	chr4q
chr4_71373095	0.369375844	chr4q
chr4_71510849	0.36905817	chr4q
chr4_71649632	0.375897131	chr4q
chr4_71786039	0.36507733	chr4q
chr4_71926412	0.361820059	chr4q
chr4_72067858	0.365927706	chr4q
chr4_72211799	0.364953071	chr4q
chr4_72347537	0.353070159	chr4q
chr4_72481618	0.365158565	chr4q
chr4_72624115	0.381180578	chr4q
chr4_72777074	0.384932849	chr4q
chr4_72935299	0.387627064	chr4q
chr4_73069188	0.362592638	chr4q
chr4_73200884	0.382522409	chr4q
chr4_73342677	0.366813204	chr4q
chr4_73481208	0.373717981	chr4q
chr4_73621319	0.376599579	chr4q
chr4_73754479	0.375190525	chr4q
chr4_73888976	0.376680804	chr4q
chr4_74027377	0.373989553	chr4q
chr4_74160239	0.360272569	chr4q
chr4_74299800	0.371151903	chr4q
chr4_74609042	0.376242627	chr4q
chr4_74747565	0.381706232	chr4q
chr4_74884639	0.394959237	chr4q
chr4_75018706	0.397620836	chr4q
chr4_75163799	0.391226808	chr4q
chr4_75329212	0.392990442	chr4q
chr4_75487824	0.391649752	chr4q
chr4_75630720	0.405209368	chr4q
chr4_75778684	0.413065851	chr4q
chr4_75922494	0.409889891	chr4q
chr4_76068077	0.393358465	chr4q
chr4_76201510	0.409411696	chr4q
chr4_76338531	0.397271464	chr4q
chr4_76481758	0.412863805	chr4q
chr4_76617270	0.415971709	chr4q
chr4_76749892	0.410831707	chr4q
chr4_76888282	0.416206688	chr4q
chr4_77022165	0.408175143	chr4q
chr4_77161343	0.436557578	chr4q
chr4_77292123	0.425985203	chr4q
chr4_77433641	0.412588396	chr4q
chr4_77590039	0.395542244	chr4q
chr4_77727597	0.377900844	chr4q
chr4_77864109	0.375813855	chr4q
chr4_78005719	0.390398989	chr4q
chr4_78154495	0.398498685	chr4q
chr4_78295971	0.398728796	chr4q
chr4_78437097	0.406558728	chr4q
chr4_78573038	0.399748138	chr4q
chr4_78704856	0.381982741	chr4q
chr4_78844844	0.358269637	chr4q
chr4_78973973	0.360535117	chr4q
chr4_79111513	0.37413307	chr4q
chr4_79253393	0.371028637	chr4q
chr4_79387415	0.348255967	chr4q
chr4_79516369	0.36343198	chr4q
chr4_79652477	0.358981778	chr4q
chr4_79790718	0.348138135	chr4q
chr4_79924616	0.354033295	chr4q
chr4_80068481	0.388246474	chr4q
chr4_80200016	0.379832775	chr4q
chr4_80329781	0.376402859	chr4q
chr4_80470654	0.350509714	chr4q
chr4_80599746	0.355359744	chr4q
chr4_80741833	0.349749081	chr4q
chr4_80881719	0.35800871	chr4q
chr4_81015361	0.374331983	chr4q
chr4_81151585	0.378812052	chr4q
chr4_81293241	0.392951266	chr4q
chr4_81430599	0.390151273	chr4q
chr4_81571470	0.384369504	chr4q
chr4_81702240	0.391764758	chr4q
chr4_81836809	0.392350415	chr4q
chr4_81973470	0.397906087	chr4q
chr4_82117220	0.381986783	chr4q
chr4_82265822	0.413989611	chr4q
chr4_82420594	0.425227265	chr4q
chr4_82561949	0.423838042	chr4q
chr4_82700207	0.435937053	chr4q
chr4_82840007	0.380283511	chr4q
chr4_82979261	0.415214855	chr4q
chr4_83127524	0.422167465	chr4q
chr4_83279305	0.416075222	chr4q
chr4_83422880	0.410692614	chr4q
chr4_83565427	0.39465173	chr4q
chr4_83701471	0.3730795	chr4q
chr4_83831320	0.381237613	chr4q
chr4_83968051	0.371350447	chr4q
chr4_84101903	0.380078147	chr4q
chr4_84243687	0.381888181	chr4q
chr4_84385506	0.393053159	chr4q
chr4_84513593	0.391387608	chr4q
chr4_84653020	0.383141762	chr4q
chr4_84791611	0.359251019	chr4q
chr4_84923310	0.37991684	chr4q
chr4_85067610	0.374965962	chr4q
chr4_85210831	0.365102639	chr4q
chr4_85346549	0.379858369	chr4q
chr4_85481265	0.365747556	chr4q
chr4_85617810	0.369509301	chr4q
chr4_85758548	0.366229056	chr4q
chr4_85896418	0.372457764	chr4q
chr4_86029421	0.362740981	chr4q
chr4_86177047	0.364615611	chr4q
chr4_86320014	0.379273064	chr4q
chr4_86460604	0.387758612	chr4q
chr4_86600147	0.358367896	chr4q
chr4_86742883	0.388735363	chr4q
chr4_86890886	0.425059918	chr4q
chr4_87032747	0.402393183	chr4q
chr4_87166293	0.390498538	chr4q
chr4_87304798	0.401830332	chr4q
chr4_87456683	0.389453065	chr4q
chr4_87600649	0.390014507	chr4q
chr4_87743336	0.384418627	chr4q
chr4_87887598	0.399045697	chr4q
chr4_88027805	0.405309089	chr4q
chr4_88170353	0.413763029	chr4q
chr4_88312531	0.408814965	chr4q
chr4_88454358	0.401784211	chr4q
chr4_88596943	0.38853917	chr4q
chr4_88730860	0.375517233	chr4q
chr4_88862087	0.382416973	chr4q
chr4_89009991	0.393239196	chr4q
chr4_89152548	0.382530709	chr4q
chr4_89285570	0.377098985	chr4q
chr4_89419206	0.374990563	chr4q
chr4_89551660	0.36924485	chr4q
chr4_89691513	0.357815903	chr4q
chr4_89822368	0.351285115	chr4q
chr4_89953757	0.36497479	chr4q
chr4_90090213	0.362202681	chr4q
chr4_90228953	0.346268657	chr4q
chr4_90368313	0.362383251	chr4q
chr4_90512318	0.346252113	chr4q
chr4_90644219	0.35098471	chr4q
chr4_90786342	0.354374145	chr4q
chr4_90922300	0.33951899	chr4q
chr4_91052817	0.36287654	chr4q
chr4_91205125	0.345438534	chr4q
chr4_91339117	0.35181322	chr4q
chr4_91491553	0.34843741	chr4q
chr4_91630169	0.354730563	chr4q
chr4_91767975	0.356444731	chr4q
chr4_91910704	0.358581533	chr4q
chr4_92055480	0.363737788	chr4q
chr4_92191721	0.355310455	chr4q
chr4_92334157	0.345543428	chr4q
chr4_92467735	0.337082939	chr4q
chr4_92598771	0.337416636	chr4q
chr4_92728323	0.344870363	chr4q
chr4_92857299	0.344478365	chr4q
chr4_93000771	0.342362536	chr4q
chr4_93132824	0.344119468	chr4q
chr4_93263671	0.351188544	chr4q
chr4_93396144	0.345659811	chr4q
chr4_93525378	0.364873189	chr4q
chr4_93676351	0.367748103	chr4q
chr4_93815487	0.371092275	chr4q
chr4_93950572	0.367690466	chr4q
chr4_94094220	0.386950006	chr4q
chr4_94241699	0.377605794	chr4q
chr4_94390550	0.373152331	chr4q
chr4_94524029	0.365279952	chr4q
chr4_94658159	0.388293196	chr4q
chr4_94796933	0.370131776	chr4q
chr4_94933225	0.364215701	chr4q
chr4_95069117	0.385784552	chr4q
chr4_95208993	0.377731793	chr4q
chr4_95343337	0.364364552	chr4q
chr4_95471176	0.359869057	chr4q
chr4_95605586	0.367351285	chr4q
chr4_95741769	0.359515012	chr4q
chr4_95879257	0.364984336	chr4q
chr4_96015556	0.354979781	chr4q
chr4_96146124	0.346713438	chr4q
chr4_96273552	0.348034644	chr4q
chr4_96408642	0.364829	chr4q
chr4_96547677	0.350221982	chr4q
chr4_96681021	0.349163519	chr4q
chr4_96814437	0.357652738	chr4q
chr4_96951584	0.351021995	chr4q
chr4_97082798	0.3576121	chr4q
chr4_97217209	0.362905662	chr4q
chr4_97359538	0.360875868	chr4q
chr4_97503715	0.34643847	chr4q
chr4_97650197	0.35382527	chr4q
chr4_97793847	0.360495238	chr4q
chr4_97944401	0.364398046	chr4q
chr4_98093831	0.372311277	chr4q
chr4_98230327	0.370041077	chr4q
chr4_98375419	0.392530169	chr4q
chr4_98514137	0.412810884	chr4q
chr4_98655267	0.404940098	chr4q
chr4_98794495	0.391537019	chr4q
chr4_98937447	0.395381324	chr4q
chr4_99074889	0.394729648	chr4q
chr4_99232178	0.379333076	chr4q
chr4_99382360	0.383526005	chr4q
chr4_99525349	0.371662406	chr4q
chr4_99655233	0.395068012	chr4q
chr4_99804544	0.375167902	chr4q
chr4_99936317	0.393422182	chr4q
chr4_100083083	0.382906624	chr4q
chr4_100216468	0.380284246	chr4q
chr4_100348748	0.354963237	chr4q
chr4_100481897	0.362936795	chr4q
chr4_100615226	0.356611876	chr4q
chr4_100750286	0.370880834	chr4q
chr4_100883353	0.373032097	chr4q
chr4_101024239	0.35528872	chr4q
chr4_101158071	0.35224857	chr4q
chr4_101285552	0.374060042	chr4q
chr4_101423856	0.372099713	chr4q
chr4_101566385	0.373974125	chr4q
chr4_101705900	0.359065044	chr4q
chr4_101844730	0.352478393	chr4q
chr4_101978829	0.355787887	chr4q
chr4_102112833	0.391467507	chr4q
chr4_102258863	0.382787696	chr4q
chr4_102403434	0.376358043	chr4q
chr4_102542881	0.389035359	chr4q
chr4_102673738	0.389388584	chr4q
chr4_102816603	0.380044527	chr4q
chr4_102997616	0.374200019	chr4q
chr4_103131213	0.369663948	chr4q
chr4_103284463	0.373873036	chr4q
chr4_103424219	0.371393476	chr4q
chr4_103567501	0.360197557	chr4q
chr4_103724823	0.352401496	chr4q
chr4_103865756	0.361221521	chr4q
chr4_104004632	0.348561275	chr4q
chr4_104144200	0.340115	chr4q
chr4_104280548	0.348007047	chr4q
chr4_104416778	0.357183812	chr4q
chr4_104551073	0.366178	chr4q
chr4_104684702	0.362678032	chr4q
chr4_104834394	0.364512685	chr4q
chr4_104967388	0.374461256	chr4q
chr4_105110081	0.370212861	chr4q
chr4_105244817	0.372343065	chr4q
chr4_105389909	0.374868704	chr4q
chr4_105531764	0.364766586	chr4q
chr4_105662390	0.359690763	chr4q
chr4_105800795	0.36971482	chr4q
chr4_105942039	0.38317438	chr4q
chr4_106082646	0.363799332	chr4q
chr4_106229914	0.349376673	chr4q
chr4_106360664	0.371362671	chr4q
chr4_106502870	0.372846896	chr4q
chr4_106652886	0.353854337	chr4q
chr4_106793896	0.355168207	chr4q
chr4_106928314	0.361277287	chr4q
chr4_107067390	0.357945305	chr4q
chr4_107200198	0.363951098	chr4q
chr4_107338843	0.379742629	chr4q
chr4_107480273	0.371237926	chr4q
chr4_107616203	0.39386588	chr4q
chr4_107753468	0.386904045	chr4q
chr4_107886364	0.397241848	chr4q
chr4_108024645	0.403437007	chr4q
chr4_108157144	0.403992594	chr4q
chr4_108291092	0.40997133	chr4q
chr4_108422589	0.394204576	chr4q
chr4_108564287	0.398785931	chr4q
chr4_108704312	0.404700179	chr4q
chr4_108846647	0.363971201	chr4q
chr4_108978597	0.379529064	chr4q
chr4_109116705	0.361429479	chr4q
chr4_109248977	0.394575672	chr4q
chr4_109388091	0.387750165	chr4q
chr4_109524501	0.405878607	chr4q
chr4_109673686	0.402972551	chr4q
chr4_109819083	0.384024007	chr4q
chr4_109964376	0.395554881	chr4q
chr4_110102640	0.407147753	chr4q
chr4_110242712	0.405184439	chr4q
chr4_110392545	0.387984923	chr4q
chr4_110543239	0.408686412	chr4q
chr4_110674041	0.365816824	chr4q
chr4_110814420	0.359278836	chr4q
chr4_110952530	0.358361071	chr4q
chr4_111083518	0.36169048	chr4q
chr4_111227832	0.350975824	chr4q
chr4_111371198	0.356759254	chr4q
chr4_111516251	0.350789208	chr4q
chr4_111657025	0.348908716	chr4q
chr4_111786139	0.360768245	chr4q
chr4_111923543	0.368358905	chr4q
chr4_112060738	0.38357696	chr4q
chr4_112205632	0.388841598	chr4q
chr4_112344254	0.403106009	chr4q
chr4_112484949	0.396274085	chr4q
chr4_112632188	0.415373846	chr4q
chr4_112782183	0.390942292	chr4q
chr4_112922925	0.372415702	chr4q
chr4_113056617	0.363619584	chr4q
chr4_113186643	0.364537661	chr4q
chr4_113319381	0.380651868	chr4q
chr4_113455973	0.361431179	chr4q
chr4_113591274	0.361336828	chr4q
chr4_113720984	0.36466899	chr4q
chr4_113850134	0.367174651	chr4q
chr4_113991805	0.365054535	chr4q
chr4_114131165	0.36297427	chr4q
chr4_114268745	0.359306291	chr4q
chr4_114402461	0.365091823	chr4q
chr4_114540062	0.367771781	chr4q
chr4_114673653	0.357408102	chr4q
chr4_114804260	0.346718082	chr4q
chr4_114935479	0.346722499	chr4q
chr4_115067302	0.346465219	chr4q
chr4_115204906	0.329908214	chr4q
chr4_115333466	0.353617897	chr4q
chr4_115471502	0.336710981	chr4q
chr4_115604040	0.338113446	chr4q
chr4_115737161	0.336575566	chr4q
chr4_115875543	0.350750107	chr4q
chr4_116015523	0.335925099	chr4q
chr4_116145936	0.352905279	chr4q
chr4_116283582	0.341573811	chr4q
chr4_116419456	0.342143073	chr4q
chr4_116551696	0.347408233	chr4q
chr4_116683633	0.348793545	chr4q
chr4_116823174	0.336430765	chr4q
chr4_116952098	0.338114335	chr4q
chr4_117084009	0.351563307	chr4q
chr4_117219555	0.340253749	chr4q
chr4_117357408	0.341787308	chr4q
chr4_117486027	0.345658511	chr4q
chr4_117621522	0.356815868	chr4q
chr4_117765913	0.354910353	chr4q
chr4_117895588	0.37149727	chr4q
chr4_118039904	0.361601885	chr4q
chr4_118176593	0.366696585	chr4q
chr4_118309174	0.387961139	chr4q
chr4_118516785	0.401592379	chr4q
chr4_118754668	0.388931157	chr4q
chr4_118892677	0.38289278	chr4q
chr4_119025124	0.379375066	chr4q
chr4_119167379	0.371237734	chr4q
chr4_119312903	0.398419794	chr4q
chr4_119536165	0.368243851	chr4q
chr4_119669525	0.369533932	chr4q
chr4_119802939	0.360859478	chr4q
chr4_119938277	0.369953144	chr4q
chr4_120080841	0.363167386	chr4q
chr4_120216145	0.36001992	chr4q
chr4_120352693	0.358299805	chr4q
chr4_120487901	0.362442358	chr4q
chr4_120626472	0.372201854	chr4q
chr4_120768575	0.372424663	chr4q
chr4_120902441	0.382311998	chr4q
chr4_121041801	0.374204065	chr4q
chr4_121172465	0.383549643	chr4q
chr4_121308304	0.377636456	chr4q
chr4_121445894	0.379248546	chr4q
chr4_121588737	0.385252632	chr4q
chr4_121725141	0.386186217	chr4q
chr4_121860542	0.380722595	chr4q
chr4_121990684	0.383191845	chr4q
chr4_122131449	0.353630665	chr4q
chr4_122264028	0.356479402	chr4q
chr4_122402050	0.373448536	chr4q
chr4_122547880	0.396756257	chr4q
chr4_122690678	0.394717991	chr4q
chr4_122828883	0.386171729	chr4q
chr4_122968510	0.37343125	chr4q
chr4_123110263	0.365235554	chr4q
chr4_123251016	0.394417058	chr4q
chr4_123387539	0.400944237	chr4q
chr4_123527758	0.391902753	chr4q
chr4_123667114	0.376918528	chr4q
chr4_123812538	0.362904224	chr4q
chr4_123941798	0.365035639	chr4q
chr4_124080831	0.35626763	chr4q
chr4_124216959	0.359147472	chr4q
chr4_124357670	0.367274433	chr4q
chr4_124498404	0.358253369	chr4q
chr4_124634506	0.356484465	chr4q
chr4_124763283	0.357059244	chr4q
chr4_124899112	0.358280743	chr4q
chr4_125029680	0.350881813	chr4q
chr4_125162588	0.357575534	chr4q
chr4_125297958	0.345959146	chr4q
chr4_125426953	0.346699644	chr4q
chr4_125556333	0.368901204	chr4q
chr4_125694557	0.358520546	chr4q
chr4_125830499	0.345947067	chr4q
chr4_125965537	0.346173712	chr4q
chr4_126099126	0.356976752	chr4q
chr4_126241463	0.335693079	chr4q
chr4_126371138	0.354125187	chr4q
chr4_126508756	0.353614215	chr4q
chr4_126642478	0.354031497	chr4q
chr4_126777031	0.351525396	chr4q
chr4_126913684	0.36402731	chr4q
chr4_127056926	0.371825194	chr4q
chr4_127196029	0.369491406	chr4q
chr4_127337694	0.375679433	chr4q
chr4_127481564	0.385875978	chr4q
chr4_127624781	0.369774809	chr4q
chr4_127770613	0.374375938	chr4q
chr4_127917233	0.408899711	chr4q
chr4_128072474	0.385307167	chr4q
chr4_128222588	0.396866365	chr4q
chr4_128359745	0.405790056	chr4q
chr4_128501678	0.411094812	chr4q
chr4_128640067	0.420569905	chr4q
chr4_128790092	0.409082755	chr4q
chr4_128929455	0.354902284	chr4q
chr4_129075081	0.368652142	chr4q
chr4_129213100	0.373822028	chr4q
chr4_129349245	0.378123841	chr4q
chr4_129481334	0.357416709	chr4q
chr4_129615922	0.35440257	chr4q
chr4_129754750	0.359060639	chr4q
chr4_129896804	0.351569429	chr4q
chr4_130035485	0.359699133	chr4q
chr4_130173353	0.341693104	chr4q
chr4_130303221	0.350375975	chr4q
chr4_130433150	0.34923196	chr4q
chr4_130570122	0.346245952	chr4q
chr4_130702912	0.352140929	chr4q
chr4_130840002	0.33951243	chr4q
chr4_130973193	0.342896909	chr4q
chr4_131108986	0.339222278	chr4q
chr4_131245513	0.339769547	chr4q
chr4_131379857	0.352180608	chr4q
chr4_131522088	0.337890864	chr4q
chr4_131653080	0.384860541	chr4q
chr4_131977834	0.342311707	chr4q
chr4_132108110	0.351115283	chr4q
chr4_132247671	0.343740287	chr4q
chr4_132382805	0.340076644	chr4q
chr4_132520324	0.348537548	chr4q
chr4_132656602	0.332751125	chr4q
chr4_132786567	0.345190834	chr4q
chr4_132920322	0.348128801	chr4q
chr4_133057774	0.344304592	chr4q
chr4_133185289	0.346332316	chr4q
chr4_133321274	0.341908178	chr4q
chr4_133451461	0.349767772	chr4q
chr4_133584089	0.352083966	chr4q
chr4_133719000	0.340600482	chr4q
chr4_133859587	0.350055911	chr4q
chr4_133991046	0.348606592	chr4q
chr4_134126577	0.343281516	chr4q
chr4_134263855	0.341731053	chr4q
chr4_134394446	0.34728189	chr4q
chr4_134528988	0.333923674	chr4q
chr4_134662809	0.357142857	chr4q
chr4_134803803	0.340325096	chr4q
chr4_134944254	0.350230447	chr4q
chr4_135089190	0.345818529	chr4q
chr4_135229356	0.331398154	chr4q
chr4_135357854	0.35650292	chr4q
chr4_135500167	0.338992304	chr4q
chr4_135632052	0.343560717	chr4q
chr4_135768092	0.336173521	chr4q
chr4_135898013	0.338257196	chr4q
chr4_136029617	0.326439949	chr4q
chr4_136158823	0.343263199	chr4q
chr4_136288432	0.352670964	chr4q
chr4_136429280	0.344349705	chr4q
chr4_136556999	0.355817642	chr4q
chr4_136686897	0.358318383	chr4q
chr4_136815654	0.359247787	chr4q
chr4_136947692	0.346448923	chr4q
chr4_137078427	0.338517533	chr4q
chr4_137209209	0.339811001	chr4q
chr4_137338628	0.361920468	chr4q
chr4_137472033	0.364578325	chr4q
chr4_137615544	0.358386557	chr4q
chr4_137747064	0.350247059	chr4q
chr4_137882457	0.348727803	chr4q
chr4_138018285	0.381706059	chr4q
chr4_138151094	0.354362054	chr4q
chr4_138280964	0.373443983	chr4q
chr4_138417611	0.381229918	chr4q
chr4_138561393	0.395846487	chr4q
chr4_138694437	0.395165614	chr4q
chr4_138828725	0.426328895	chr4q
chr4_138976517	0.414326834	chr4q
chr4_139123821	0.415670183	chr4q
chr4_139274183	0.395618638	chr4q
chr4_139416148	0.417734121	chr4q
chr4_139558777	0.43354968	chr4q
chr4_139699446	0.428261615	chr4q
chr4_139833628	0.413826086	chr4q
chr4_139966406	0.404727024	chr4q
chr4_140099513	0.407310496	chr4q
chr4_140236713	0.420178112	chr4q
chr4_140370561	0.368489772	chr4q
chr4_140508421	0.402351573	chr4q
chr4_140647732	0.405017894	chr4q
chr4_140781573	0.402740484	chr4q
chr4_140929795	0.373599477	chr4q
chr4_141061353	0.389996839	chr4q
chr4_141203708	0.380490541	chr4q
chr4_141337438	0.376624653	chr4q
chr4_141479931	0.365302006	chr4q
chr4_141621236	0.36669147	chr4q
chr4_141752938	0.372696474	chr4q
chr4_141896685	0.36883425	chr4q
chr4_142035780	0.361384774	chr4q
chr4_142173622	0.360575032	chr4q
chr4_142310936	0.368818982	chr4q
chr4_142440951	0.36493594	chr4q
chr4_142573092	0.367563679	chr4q
chr4_142713484	0.358731711	chr4q
chr4_142846419	0.38121519	chr4q
chr4_142984488	0.374393621	chr4q
chr4_143131467	0.378276086	chr4q
chr4_143271764	0.408001574	chr4q
chr4_143408962	0.370817571	chr4q
chr4_143545366	0.38842623	chr4q
chr4_143693183	0.377278668	chr4q
chr4_143870699	0.378886566	chr4q
chr4_144136615	0.367365192	chr4q
chr4_144287552	0.37177302	chr4q
chr4_144423671	0.37061528	chr4q
chr4_144564615	0.37826362	chr4q
chr4_144695796	0.37255162	chr4q
chr4_144846610	0.373952672	chr4q
chr4_144987922	0.370541639	chr4q
chr4_145132594	0.39884802	chr4q
chr4_145282423	0.388661903	chr4q
chr4_145427562	0.386686105	chr4q
chr4_145563375	0.401446546	chr4q
chr4_145712558	0.41529068	chr4q
chr4_145850459	0.406142232	chr4q
chr4_145982398	0.391876353	chr4q
chr4_146122409	0.410375729	chr4q
chr4_146252636	0.378564341	chr4q
chr4_146389688	0.359449604	chr4q
chr4_146519122	0.40375061	chr4q
chr4_146672697	0.365374998	chr4q
chr4_146812671	0.362888831	chr4q
chr4_146946566	0.379178399	chr4q
chr4_147076191	0.382746808	chr4q
chr4_147214264	0.37136613	chr4q
chr4_147350620	0.383125517	chr4q
chr4_147498026	0.399901107	chr4q
chr4_147631505	0.414121915	chr4q
chr4_147777590	0.404217696	chr4q
chr4_147915011	0.398504651	chr4q
chr4_148050899	0.418339516	chr4q
chr4_148187293	0.380379761	chr4q
chr4_148324589	0.372778578	chr4q
chr4_148453054	0.378324168	chr4q
chr4_148601625	0.366252442	chr4q
chr4_148731104	0.379055477	chr4q
chr4_148868295	0.376856042	chr4q
chr4_149001980	0.381273769	chr4q
chr4_149143183	0.369165011	chr4q
chr4_149279580	0.353723835	chr4q
chr4_149415542	0.356796792	chr4q
chr4_149552180	0.353460334	chr4q
chr4_149693019	0.360634022	chr4q
chr4_149825885	0.370345559	chr4q
chr4_149969189	0.38999811	chr4q
chr4_150101464	0.398208282	chr4q
chr4_150236195	0.385139081	chr4q
chr4_150371476	0.349810948	chr4q
chr4_150503979	0.356689707	chr4q
chr4_150641272	0.358790322	chr4q
chr4_150775721	0.358343294	chr4q
chr4_150914599	0.407823671	chr4q
chr4_151063276	0.41494124	chr4q
chr4_151212273	0.412819338	chr4q
chr4_151354168	0.39132282	chr4q
chr4_151493038	0.395619549	chr4q
chr4_151635900	0.43212733	chr4q
chr4_151768155	0.422401976	chr4q
chr4_151900929	0.426489647	chr4q
chr4_152030557	0.42581427	chr4q
chr4_152165893	0.427418609	chr4q
chr4_152295637	0.353831695	chr4q
chr4_152423322	0.376339731	chr4q
chr4_152556651	0.41875631	chr4q
chr4_152690366	0.40355194	chr4q
chr4_152832204	0.391224271	chr4q
chr4_152971201	0.447709333	chr4q
chr4_153103586	0.438173952	chr4q
chr4_153240187	0.40483582	chr4q
chr4_153375800	0.422394307	chr4q
chr4_153519140	0.411928917	chr4q
chr4_153651323	0.404850788	chr4q
chr4_153786600	0.405622519	chr4q
chr4_153923905	0.40432637	chr4q
chr4_154065548	0.391954993	chr4q
chr4_154207748	0.367715931	chr4q
chr4_154337998	0.383520893	chr4q
chr4_154468090	0.385768762	chr4q
chr4_154595275	0.37617398	chr4q
chr4_154727198	0.37625249	chr4q
chr4_154863726	0.390510472	chr4q
chr4_155001520	0.380304026	chr4q
chr4_155141508	0.355926669	chr4q
chr4_155270130	0.375664805	chr4q
chr4_155405884	0.37196741	chr4q
chr4_155538073	0.376708644	chr4q
chr4_155673780	0.369722567	chr4q
chr4_155802820	0.36681976	chr4q
chr4_155940209	0.367272999	chr4q
chr4_156073799	0.359104857	chr4q
chr4_156207409	0.357302143	chr4q
chr4_156344629	0.35447894	chr4q
chr4_156482262	0.361680381	chr4q
chr4_156618255	0.363240127	chr4q
chr4_156746966	0.354768188	chr4q
